t,x,y,z,xdot,ydot,zdot,des_x,des_y,des_z,des_xdot,des_ydot,des_zdot
43.95,-1.6,-4.6485,1.2019,0.45512,-0.13564,0.027857,-1.2354,-4.7553,1.2242,0,0,0
44,-1.5772,-4.655,1.2033,0.45783,-0.12729,0.027859,-1.2104,-4.7553,1.2256,0,0,0
44.05,-1.5543,-4.6612,1.2047,0.46038,-0.11946,0.027861,-1.1855,-4.7553,1.227,0,0,0
44.1,-1.5312,-4.667,1.2061,0.46277,-0.11211,0.027862,-1.1605,-4.7553,1.2284,0,0,0
44.15,-1.508,-4.6724,1.2074,0.46501,-0.10521,0.027864,-1.1356,-4.7553,1.2297,0,0,0
44.2,-1.4847,-4.6775,1.2088,0.46712,-0.098741,0.027865,-1.1106,-4.7553,1.2311,0,0,0
44.25,-1.4613,-4.6823,1.2102,0.46909,-0.092667,0.027865,-1.0856,-4.7553,1.2325,0,0,0
44.3,-1.4378,-4.6868,1.2116,0.47094,-0.086966,0.027866,-1.0607,-4.7553,1.2339,0,0,0
44.35,-1.4142,-4.691,1.213,0.47268,-0.081615,0.027866,-1.0357,-4.7553,1.2353,0,0,0
44.4,-1.3905,-4.695,1.2144,0.47432,-0.076594,0.027866,-1.0107,-4.7553,1.2367,0,0,0
44.45,-1.3668,-4.6987,1.2158,0.47585,-0.071882,0.027866,-0.98579,-4.7553,1.2381,0,0,0
44.5,-1.3429,-4.7022,1.2172,0.47729,-0.06746,0.027866,-0.96083,-4.7553,1.2395,0,0,0
44.55,-1.319,-4.7054,1.2186,0.47864,-0.06331,0.027866,-0.93586,-4.7553,1.2409,0,0,0
44.6,-1.2951,-4.7085,1.22,0.4799,-0.059415,0.027866,-0.9109,-4.7553,1.2423,0,0,0
44.65,-1.271,-4.7114,1.2214,0.48109,-0.055759,0.027866,-0.88594,-4.7553,1.2437,0,0,0
44.7,-1.247,-4.7141,1.2228,0.48221,-0.052329,0.027865,-0.86098,-4.7553,1.2451,0,0,0
44.75,-1.2228,-4.7166,1.2242,0.48325,-0.04911,0.027865,-0.83602,-4.7553,1.2465,0,0,0
44.8,-1.1986,-4.719,1.2256,0.48424,-0.046088,0.027865,-0.81106,-4.7553,1.2479,0,0,0
44.85,-1.1744,-4.7212,1.227,0.48516,-0.043253,0.027864,-0.7861,-4.7553,1.2492,0,0,0
44.9,-1.1501,-4.7233,1.2283,0.48602,-0.040592,0.027864,-0.76114,-4.7553,1.2506,0,0,0
44.95,-1.1258,-4.7253,1.2297,0.48684,-0.038095,0.027863,-0.73618,-4.7553,1.252,0,0,0
45,-1.1014,-4.7271,1.2311,0.4876,-0.035751,0.027863,-0.71121,-4.7553,1.2534,0,0,0
45.05,-1.077,-4.7289,1.2325,0.48831,-0.033552,0.027863,-0.68625,-4.7553,1.2548,0,0,0
45.1,-1.0526,-4.7305,1.2339,0.48898,-0.031488,0.027862,-0.66129,-4.7553,1.2562,0,0,0
45.15,-1.0281,-4.732,1.2353,0.48961,-0.02955,0.027862,-0.63633,-4.7553,1.2576,0,0,0
45.2,-1.0036,-4.7334,1.2367,0.49021,-0.027732,0.027862,-0.61137,-4.7553,1.259,0,0,0
45.25,-0.97912,-4.7348,1.2381,0.49076,-0.026026,0.027861,-0.58641,-4.7553,1.2604,0,0,0
45.3,-0.95457,-4.736,1.2395,0.49128,-0.024425,0.027861,-0.56145,-4.7553,1.2618,0,0,0
45.35,-0.93,-4.7372,1.2409,0.49177,-0.022922,0.02786,-0.53649,-4.7553,1.2632,0,0,0
45.4,-0.9054,-4.7383,1.2423,0.49223,-0.021512,0.02786,-0.51152,-4.7553,1.2646,0,0,0
45.45,-0.88077,-4.7394,1.2437,0.49266,-0.020189,0.02786,-0.48656,-4.7553,1.266,0,0,0
45.5,-0.85613,-4.7404,1.2451,0.49306,-0.018947,0.027859,-0.4616,-4.7553,1.2673,0,0,0
45.55,-0.83147,-4.7413,1.2465,0.49344,-0.017781,0.027859,-0.43664,-4.7553,1.2687,0,0,0
45.6,-0.80679,-4.7421,1.2478,0.4938,-0.016687,0.027859,-0.41168,-4.7553,1.2701,0,0,0
45.65,-0.78209,-4.743,1.2492,0.49413,-0.015661,0.027859,-0.38672,-4.7553,1.2715,0,0,0
45.7,-0.75737,-4.7437,1.2506,0.49444,-0.014697,0.027858,-0.36176,-4.7553,1.2729,0,0,0
45.75,-0.73264,-4.7444,1.252,0.49474,-0.013793,0.027858,-0.3368,-4.7553,1.2743,0,0,0
45.8,-0.7079,-4.7451,1.2534,0.49501,-0.012944,0.027858,-0.31184,-4.7553,1.2757,0,0,0
45.85,-0.68314,-4.7457,1.2548,0.49527,-0.012148,0.027858,-0.28687,-4.7553,1.2771,0,0,0
45.9,-0.65837,-4.7463,1.2562,0.49552,-0.011401,0.027857,-0.26191,-4.7553,1.2785,0,0,0
45.95,-0.63359,-4.7469,1.2576,0.49574,-0.010699,0.027857,-0.23695,-4.7553,1.2799,0,0,0
46,-0.6088,-4.7474,1.259,0.49596,-0.010041,0.027857,-0.21199,-4.7553,1.2813,0,0,0
46.05,-0.584,-4.7479,1.2604,0.49616,-0.0094233,0.027857,-0.18703,-4.7553,1.2827,0,0,0
46.1,-0.55918,-4.7483,1.2618,0.49635,-0.0088436,0.027857,-0.16207,-4.7553,1.2841,0,0,0
46.15,-0.53436,-4.7487,1.2632,0.49652,-0.0082995,0.027857,-0.13711,-4.7553,1.2855,0,0,0
46.2,-0.50953,-4.7491,1.2646,0.49669,-0.0077889,0.027856,-0.11215,-4.7553,1.2868,0,0,0
46.25,-0.48469,-4.7495,1.266,0.49685,-0.0073097,0.027856,-0.087185,-4.7553,1.2882,0,0,0
46.3,-0.45985,-4.7499,1.2673,0.49699,-0.00686,0.027856,-0.062224,-4.7553,1.2896,0,0,0
46.35,-0.43499,-4.7502,1.2687,0.49713,-0.006438,0.027856,-0.037262,-4.7553,1.291,0,0,0
46.4,-0.41013,-4.7505,1.2701,0.49726,-0.0060419,0.027856,-0.012301,-4.7553,1.2924,0,0,0
46.45,-0.38527,-4.7508,1.2715,0.49738,-0.0056702,0.027856,0.01266,-4.7553,1.2938,0,0,0
46.5,-0.3604,-4.7511,1.2729,0.49749,-0.0053214,0.027856,0.037621,-4.7553,1.2952,0,0,0
46.55,-0.33552,-4.7514,1.2743,0.4976,-0.004994,0.027855,0.062582,-4.7553,1.2966,0,0,0
46.6,-0.31064,-4.7516,1.2757,0.4977,-0.0046867,0.027855,0.087543,-4.7553,1.298,0,0,0
46.65,-0.28575,-4.7518,1.2771,0.49779,-0.0043984,0.027855,0.1125,-4.7553,1.2994,0,0,0
46.7,-0.26086,-4.752,1.2785,0.49788,-0.0041278,0.027855,0.13747,-4.7553,1.3008,0,0,0
46.75,-0.23596,-4.7522,1.2799,0.49796,-0.0038739,0.027855,0.16243,-4.7553,1.3022,0,0,0
46.8,-0.21106,-4.7524,1.2813,0.49804,-0.0036355,0.027855,0.18739,-4.7553,1.3036,0,0,0
46.85,-0.18616,-4.7526,1.2827,0.49811,-0.0034119,0.027855,0.21235,-4.7553,1.305,0,0,0
46.9,-0.16125,-4.7528,1.2841,0.49818,-0.003202,0.027855,0.23731,-4.7553,1.3063,0,0,0
46.95,-0.13634,-4.7529,1.2855,0.49825,-0.003005,0.027855,0.26227,-4.7553,1.3077,0,0,0
47,-0.11142,-4.7531,1.2868,0.49831,-0.0028201,0.027855,0.28723,-4.7553,1.3091,0,0,0
47.05,-0.086507,-4.7532,1.2882,0.49836,-0.0026466,0.027855,0.31219,-4.7553,1.3105,0,0,0
47.1,-0.061588,-4.7533,1.2896,0.49842,-0.0024838,0.027855,0.33716,-4.7553,1.3119,0,0,0
47.15,-0.036666,-4.7534,1.291,0.49847,-0.002331,0.027855,0.36212,-4.7553,1.3133,0,0,0
47.2,-0.011741,-4.7536,1.2924,0.49851,-0.0021876,0.027855,0.38708,-4.7553,1.3147,0,0,0
47.25,0.013186,-4.7537,1.2938,0.49856,-0.002053,0.027855,0.41204,-4.7553,1.3161,0,0,0
47.3,0.038114,-4.7538,1.2952,0.4986,-0.0019267,0.027854,0.437,-4.7553,1.3175,0,0,0
47.35,0.063045,-4.7539,1.2966,0.49864,-0.0018082,0.027854,0.46196,-4.7553,1.3189,0,0,0
47.4,0.087978,-4.7539,1.298,0.49867,-0.0016969,0.027854,0.48692,-4.7553,1.3203,0,0,0
47.45,0.11291,-4.754,1.2994,0.49871,-0.0015925,0.027854,0.51188,-4.7553,1.3217,0,0,0
47.5,0.13785,-4.7541,1.3008,0.49874,-0.0014946,0.027854,0.53684,-4.7553,1.3231,0,0,0
47.55,0.16279,-4.7542,1.3022,0.49877,-0.0014026,0.027854,0.56181,-4.7553,1.3244,0,0,0
47.6,0.18773,-4.7542,1.3036,0.4988,-0.0013163,0.027854,0.58677,-4.7553,1.3258,0,0,0
47.65,0.21267,-4.7543,1.305,0.49882,-0.0012353,0.027854,0.61173,-4.7553,1.3272,0,0,0
47.7,0.23761,-4.7544,1.3063,0.49885,-0.0011593,0.027854,0.63669,-4.7553,1.3286,0,0,0
47.75,0.26255,-4.7544,1.3077,0.49887,-0.001088,0.027854,0.66165,-4.7553,1.33,0,0,0
47.8,0.28749,-4.7545,1.3091,0.49889,-0.0010211,0.027854,0.68661,-4.7553,1.3314,0,0,0
47.85,0.31244,-4.7545,1.3105,0.49891,-0.00095826,0.027854,0.71157,-4.7553,1.3328,0,0,0
47.9,0.33739,-4.7546,1.3119,0.49893,-0.0008993,0.027854,0.73653,-4.7553,1.3342,0,0,0
47.95,0.36233,-4.7546,1.3133,0.49895,-0.00084398,0.027854,0.7615,-4.7553,1.3356,0,0,0
48,0.38728,-4.7547,1.3147,0.49897,-0.00079205,0.027854,0.78646,-4.7553,1.337,0,0,0
48.05,0.41223,-4.7547,1.3161,0.49898,-0.00074333,0.027854,0.81142,-4.7553,1.3384,0,0,0
48.1,0.43718,-4.7547,1.3175,0.499,-0.0006976,0.027854,0.83638,-4.7553,1.3398,0,0,0
48.15,0.46213,-4.7548,1.3189,0.49901,-0.00065468,0.027854,0.86134,-4.7553,1.3412,0,0,0
48.2,0.48708,-4.7548,1.3203,0.49902,-0.0006144,0.027854,0.8863,-4.7553,1.3426,0,0,0
48.25,0.51203,-4.7548,1.3217,0.49904,-0.0005766,0.027854,0.91126,-4.7553,1.3439,0,0,0
48.3,0.53698,-4.7549,1.3231,0.49905,-0.00054113,0.027854,0.93622,-4.7553,1.3453,0,0,0
48.35,0.56194,-4.7549,1.3244,0.49906,-0.00050784,0.027854,0.96118,-4.7553,1.3467,0,0,0
48.4,0.58689,-4.7549,1.3258,0.49907,-0.0004766,0.027854,0.98615,-4.7553,1.3481,0,0,0
48.45,0.61184,-4.7549,1.3272,0.49908,-0.00044728,0.027854,1.0111,-4.7553,1.3495,0,0,0
48.5,0.6368,-4.755,1.3286,0.49909,-0.00041976,0.027854,1.0361,-4.7553,1.3509,0,0,0
48.55,0.66175,-4.755,1.33,0.4991,-0.00039393,0.027854,1.061,-4.7553,1.3523,0,0,0
48.6,0.68671,-4.755,1.3314,0.4991,-0.0003697,0.027854,1.086,-4.7553,1.3537,0,0,0
48.65,0.71166,-4.755,1.3328,0.49911,-0.00034695,0.027854,1.111,-4.7553,1.3551,0,0,0
48.7,0.73662,-4.755,1.3342,0.49912,-0.00032561,0.027854,1.1359,-4.7553,1.3565,0,0,0
48.75,0.76157,-4.755,1.3356,0.49912,-0.00030558,0.027854,1.1609,-4.7553,1.3579,0,0,0
48.8,0.78653,-4.7551,1.337,0.49913,-0.00028678,0.027854,1.1858,-4.7553,1.3593,0,0,0
48.85,0.81149,-4.7551,1.3384,0.49914,-0.00026914,0.027854,1.2108,-4.7553,1.3607,0,0,0
48.9,0.83644,-4.7551,1.3398,0.49914,-0.00025258,0.027854,1.2358,-4.7553,1.3621,0,0,0
48.95,0.8614,-4.7551,1.3412,0.49915,-0.00023704,0.027854,1.2607,-4.7553,1.3634,0,0,0
49,0.88636,-4.7551,1.3426,0.49915,-0.00022246,0.027854,1.2857,-4.7553,1.3648,0,0,0
49.05,0.91132,-4.7551,1.3439,0.49916,-0.00020877,0.027854,1.3106,-4.7553,1.3662,0,0,0
49.1,0.93627,-4.7551,1.3453,0.49916,-0.00019593,0.027854,1.3356,-4.7553,1.3676,0,0,0
49.15,0.96123,-4.7551,1.3467,0.49916,-0.00018387,0.027854,1.3606,-4.7553,1.369,0,0,0
49.2,0.98619,-4.7551,1.3481,0.49917,-0.00017256,0.027854,1.3855,-4.7553,1.3704,0,0,0
49.25,1.0111,-4.7552,1.3495,0.49917,-0.00016194,0.027854,1.4105,-4.7553,1.3718,0,0,0
49.3,1.0361,-4.7552,1.3509,0.49917,-0.00015198,0.027854,1.4354,-4.7553,1.3732,0,0,0
49.35,1.0611,-4.7552,1.3523,0.49918,-0.00014263,0.027854,1.4604,-4.7553,1.3746,0,0,0
49.4,1.086,-4.7552,1.3537,0.49918,-0.00013386,0.027854,1.4854,-4.7553,1.376,0,0,0
49.45,1.111,-4.7552,1.3551,0.49918,-0.00012562,0.027854,1.5103,-4.7553,1.3774,0,0,0
49.5,1.1359,-4.7552,1.3565,0.49919,-0.00011789,0.027854,1.5353,-4.7553,1.3788,0,0,0
49.55,1.1609,-4.7551,1.3579,0.49737,0.0054853,0.027802,1.5574,-4.7464,1.3802,0,0,0
49.6,1.1856,-4.7544,1.3593,0.49128,0.024236,0.027771,1.5776,-4.7317,1.3815,0,0,0
49.65,1.21,-4.7528,1.3607,0.48593,0.040704,0.027788,1.5977,-4.717,1.3829,0,0,0
49.7,1.2342,-4.7503,1.362,0.48088,0.056257,0.027801,1.6179,-4.7024,1.3843,0,0,0
49.75,1.2581,-4.7471,1.3634,0.47615,0.070849,0.027812,1.6381,-4.6877,1.3857,0,0,0
49.8,1.2818,-4.7433,1.3648,0.4717,0.084542,0.027822,1.6583,-4.673,1.3871,0,0,0
49.85,1.3053,-4.7387,1.3662,0.46753,0.097394,0.02783,1.6785,-4.6583,1.3885,0,0,0
49.9,1.3286,-4.7335,1.3676,0.46361,0.10945,0.027836,1.6987,-4.6437,1.3899,0,0,0
49.95,1.3517,-4.7278,1.369,0.45994,0.12077,0.027842,1.7189,-4.629,1.3913,0,0,0
50,1.3746,-4.7215,1.3704,0.45649,0.1314,0.027847,1.7391,-4.6143,1.3927,0,0,0
50.05,1.3973,-4.7146,1.3718,0.45325,0.14136,0.027851,1.7593,-4.5996,1.3941,0,0,0
50.1,1.4199,-4.7073,1.3732,0.45022,0.15072,0.027854,1.7795,-4.585,1.3955,0,0,0
50.15,1.4423,-4.6996,1.3746,0.44737,0.1595,0.027857,1.7997,-4.5703,1.3969,0,0,0
50.2,1.4646,-4.6914,1.376,0.44469,0.16774,0.027859,1.8199,-4.5556,1.3983,0,0,0
50.25,1.4868,-4.6828,1.3774,0.44218,0.17547,0.027861,1.8401,-4.541,1.3997,0,0,0
50.3,1.5089,-4.6739,1.3787,0.43982,0.18273,0.027863,1.8603,-4.5263,1.401,0,0,0
50.35,1.5308,-4.6646,1.3801,0.43761,0.18954,0.027864,1.8805,-4.5116,1.4024,0,0,0
50.4,1.5526,-4.6549,1.3815,0.43554,0.19593,0.027865,1.9007,-4.4969,1.4038,0,0,0
50.45,1.5743,-4.645,1.3829,0.43359,0.20193,0.027865,1.9208,-4.4823,1.4052,0,0,0
50.5,1.596,-4.6347,1.3843,0.43176,0.20756,0.027866,1.941,-4.4676,1.4066,0,0,0
50.55,1.6175,-4.6242,1.3857,0.43005,0.21284,0.027866,1.9612,-4.4529,1.408,0,0,0
50.6,1.639,-4.6134,1.3871,0.42844,0.2178,0.027866,1.9814,-4.4383,1.4094,0,0,0
50.65,1.6604,-4.6024,1.3885,0.42693,0.22246,0.027866,2.0016,-4.4236,1.4108,0,0,0
50.7,1.6817,-4.5912,1.3899,0.42551,0.22682,0.027866,2.0218,-4.4089,1.4122,0,0,0
50.75,1.7029,-4.5798,1.3913,0.42418,0.23092,0.027866,2.042,-4.3942,1.4136,0,0,0
50.8,1.7241,-4.5681,1.3927,0.42293,0.23477,0.027866,2.0622,-4.3796,1.415,0,0,0
50.85,1.7452,-4.5563,1.3941,0.42176,0.23838,0.027866,2.0824,-4.3649,1.4164,0,0,0
50.9,1.7663,-4.5443,1.3955,0.42066,0.24176,0.027865,2.1026,-4.3502,1.4178,0,0,0
50.95,1.7873,-4.5321,1.3969,0.41962,0.24494,0.027865,2.1228,-4.3356,1.4192,0,0,0
51,1.8082,-4.5198,1.3983,0.41866,0.24793,0.027865,2.143,-4.3209,1.4205,0,0,0
51.05,1.8292,-4.5073,1.3996,0.41775,0.25073,0.027864,2.1632,-4.3062,1.4219,0,0,0
51.1,1.85,-4.4947,1.401,0.41689,0.25335,0.027864,2.1834,-4.2915,1.4233,0,0,0
51.15,1.8708,-4.482,1.4024,0.41609,0.25582,0.027863,2.2036,-4.2769,1.4247,0,0,0
51.2,1.8916,-4.4691,1.4038,0.41534,0.25813,0.027863,2.2238,-4.2622,1.4261,0,0,0
51.25,1.9124,-4.4562,1.4052,0.41464,0.26031,0.027863,2.244,-4.2475,1.4275,0,0,0
51.3,1.9331,-4.4431,1.4066,0.41398,0.26234,0.027862,2.2641,-4.2329,1.4289,0,0,0
51.35,1.9538,-4.43,1.408,0.41335,0.26426,0.027862,2.2843,-4.2182,1.4303,0,0,0
51.4,1.9744,-4.4167,1.4094,0.41277,0.26605,0.027861,2.3045,-4.2035,1.4317,0,0,0
51.45,1.9951,-4.4033,1.4108,0.41222,0.26774,0.027861,2.3247,-4.1888,1.4331,0,0,0
51.5,2.0157,-4.3899,1.4122,0.41171,0.26932,0.027861,2.3449,-4.1742,1.4345,0,0,0
51.55,2.0362,-4.3764,1.4136,0.41123,0.2708,0.02786,2.3651,-4.1595,1.4359,0,0,0
51.6,2.0568,-4.3628,1.415,0.41078,0.27219,0.02786,2.3853,-4.1448,1.4373,0,0,0
51.65,2.0773,-4.3492,1.4164,0.41035,0.2735,0.02786,2.4055,-4.1302,1.4386,0,0,0
51.7,2.0978,-4.3355,1.4178,0.40995,0.27473,0.027859,2.4257,-4.1155,1.44,0,0,0
51.75,2.1183,-4.3217,1.4191,0.40958,0.27588,0.027859,2.4459,-4.1008,1.4414,0,0,0
51.8,2.1388,-4.3079,1.4205,0.40923,0.27696,0.027859,2.4661,-4.0861,1.4428,0,0,0
51.85,2.1592,-4.294,1.4219,0.4089,0.27797,0.027859,2.4863,-4.0715,1.4442,0,0,0
51.9,2.1797,-4.2801,1.4233,0.40859,0.27892,0.027858,2.5065,-4.0568,1.4456,0,0,0
51.95,2.2001,-4.2661,1.4247,0.4083,0.27982,0.027858,2.5267,-4.0421,1.447,0,0,0
52,2.2205,-4.2521,1.4261,0.40803,0.28065,0.027858,2.5469,-4.0274,1.4484,0,0,0
52.05,2.2409,-4.2381,1.4275,0.40778,0.28144,0.027858,2.5671,-4.0128,1.4498,0,0,0
52.1,2.2613,-4.224,1.4289,0.40754,0.28218,0.027857,2.5873,-3.9981,1.4512,0,0,0
52.15,2.2816,-4.2099,1.4303,0.40731,0.28287,0.027857,2.6074,-3.9834,1.4526,0,0,0
52.2,2.302,-4.1957,1.4317,0.4071,0.28352,0.027857,2.6276,-3.9688,1.454,0,0,0
52.25,2.3223,-4.1815,1.4331,0.4069,0.28413,0.027857,2.6478,-3.9541,1.4554,0,0,0
52.3,2.3427,-4.1673,1.4345,0.40672,0.2847,0.027857,2.668,-3.9394,1.4568,0,0,0
52.35,2.363,-4.153,1.4359,0.40654,0.28524,0.027856,2.6882,-3.9247,1.4581,0,0,0
52.4,2.3833,-4.1388,1.4373,0.40638,0.28574,0.027856,2.7084,-3.9101,1.4595,0,0,0
52.45,2.4037,-4.1245,1.4386,0.40622,0.28622,0.027856,2.7286,-3.8954,1.4609,0,0,0
52.5,2.424,-4.1101,1.44,0.40608,0.28666,0.027856,2.7488,-3.8807,1.4623,0,0,0
52.55,2.4443,-4.0958,1.4414,0.40594,0.28708,0.027856,2.769,-3.8661,1.4637,0,0,0
52.6,2.4646,-4.0814,1.4428,0.40582,0.28747,0.027856,2.7892,-3.8514,1.4651,0,0,0
52.65,2.4848,-4.0671,1.4442,0.4057,0.28784,0.027856,2.8094,-3.8367,1.4665,0,0,0
52.7,2.5051,-4.0527,1.4456,0.40559,0.28818,0.027856,2.8296,-3.822,1.4679,0,0,0
52.75,2.5254,-4.0382,1.447,0.40548,0.2885,0.027855,2.8498,-3.8074,1.4693,0,0,0
52.8,2.5457,-4.0238,1.4484,0.40538,0.28881,0.027855,2.87,-3.7927,1.4707,0,0,0
52.85,2.5659,-4.0094,1.4498,0.40529,0.28909,0.027855,2.8902,-3.778,1.4721,0,0,0
52.9,2.5862,-3.9949,1.4512,0.4052,0.28936,0.027855,2.9104,-3.7634,1.4735,0,0,0
52.95,2.6065,-3.9804,1.4526,0.40512,0.28961,0.027855,2.9305,-3.7487,1.4749,0,0,0
53,2.6267,-3.9659,1.454,0.40505,0.28985,0.027855,2.9507,-3.734,1.4763,0,0,0
53.05,2.647,-3.9514,1.4554,0.40497,0.29007,0.027855,2.9709,-3.7193,1.4776,0,0,0
53.1,2.6672,-3.9369,1.4568,0.40491,0.29027,0.027855,2.9911,-3.7047,1.479,0,0,0
53.15,2.6875,-3.9224,1.4581,0.40484,0.29047,0.027855,3.0113,-3.69,1.4804,0,0,0
53.2,2.7077,-3.9079,1.4595,0.40478,0.29065,0.027855,3.0315,-3.6753,1.4818,0,0,0
53.25,2.7279,-3.8933,1.4609,0.40473,0.29082,0.027855,3.0517,-3.6607,1.4832,0,0,0
53.3,2.7482,-3.8788,1.4623,0.40468,0.29098,0.027855,3.0719,-3.646,1.4846,0,0,0
53.35,2.7684,-3.8642,1.4637,0.40463,0.29113,0.027855,3.0921,-3.6313,1.486,0,0,0
53.4,2.7886,-3.8497,1.4651,0.40458,0.29128,0.027855,3.1123,-3.6166,1.4874,0,0,0
53.45,2.8089,-3.8351,1.4665,0.40454,0.29141,0.027855,3.1325,-3.602,1.4888,0,0,0
53.5,2.8291,-3.8205,1.4679,0.4045,0.29153,0.027854,3.1527,-3.5873,1.4902,0,0,0
53.55,2.8493,-3.806,1.4693,0.40446,0.29165,0.027854,3.1729,-3.5726,1.4916,0,0,0
53.6,2.8695,-3.7914,1.4707,0.40442,0.29176,0.027854,3.1931,-3.558,1.493,0,0,0
53.65,2.8898,-3.7768,1.4721,0.40439,0.29186,0.027854,3.2133,-3.5433,1.4944,0,0,0
53.7,2.91,-3.7622,1.4735,0.40436,0.29196,0.027854,3.2335,-3.5286,1.4957,0,0,0
53.75,2.9302,-3.7476,1.4749,0.40433,0.29205,0.027854,3.2537,-3.5139,1.4971,0,0,0
53.8,2.9504,-3.733,1.4763,0.4043,0.29214,0.027854,3.2738,-3.4993,1.4985,0,0,0
53.85,2.9706,-3.7184,1.4776,0.40428,0.29222,0.027854,3.294,-3.4846,1.4999,0,0,0
53.9,2.9908,-3.7038,1.479,0.40425,0.29229,0.027854,3.3142,-3.4699,1.5013,0,0,0
53.95,3.0111,-3.6892,1.4804,0.40423,0.29236,0.027854,3.3344,-3.4552,1.5027,0,0,0
54,3.0313,-3.6745,1.4818,0.40421,0.29243,0.027854,3.3546,-3.4406,1.5041,0,0,0
54.05,3.0515,-3.6599,1.4832,0.40419,0.29249,0.027854,3.3748,-3.4259,1.5055,0,0,0
54.1,3.0717,-3.6453,1.4846,0.40417,0.29255,0.027854,3.395,-3.4112,1.5069,0,0,0
54.15,3.0919,-3.6307,1.486,0.40415,0.2926,0.027854,3.4152,-3.3966,1.5083,0,0,0
54.2,3.1121,-3.616,1.4874,0.40413,0.29265,0.027854,3.4354,-3.3819,1.5097,0,0,0
54.25,3.1323,-3.6014,1.4888,0.40412,0.2927,0.027854,3.4556,-3.3672,1.5111,0,0,0
54.3,3.1525,-3.5868,1.4902,0.4041,0.29275,0.027854,3.4758,-3.3525,1.5125,0,0,0
54.35,3.1727,-3.5721,1.4916,0.40409,0.29279,0.027854,3.496,-3.3379,1.5139,0,0,0
54.4,3.1929,-3.5575,1.493,0.40408,0.29283,0.027854,3.5162,-3.3232,1.5152,0,0,0
54.45,3.2131,-3.5428,1.4944,0.40407,0.29287,0.027854,3.5364,-3.3085,1.5166,0,0,0
54.5,3.2333,-3.5282,1.4957,0.40405,0.2929,0.027854,3.5566,-3.2939,1.518,0,0,0
54.55,3.2535,-3.5135,1.4971,0.40404,0.29293,0.027854,3.5768,-3.2792,1.5194,0,0,0
54.6,3.2737,-3.4989,1.4985,0.40403,0.29297,0.027854,3.597,-3.2645,1.5208,0,0,0
54.65,3.2939,-3.4842,1.4999,0.40402,0.29299,0.027854,3.6171,-3.2498,1.5222,0,0,0
54.7,3.3141,-3.4696,1.5013,0.40401,0.29302,0.027854,3.6373,-3.2352,1.5236,0,0,0
54.75,3.3343,-3.4549,1.5027,0.40401,0.29305,0.027854,3.6575,-3.2205,1.525,0,0,0
54.8,3.3545,-3.4403,1.5041,0.404,0.29307,0.027854,3.6777,-3.2058,1.5264,0,0,0
54.85,3.3747,-3.4256,1.5055,0.40399,0.29309,0.027854,3.6979,-3.1912,1.5278,0,0,0
54.9,3.3949,-3.411,1.5069,0.40398,0.29311,0.027854,3.7181,-3.1765,1.5292,0,0,0
54.95,3.4151,-3.3963,1.5083,0.40398,0.29313,0.027854,3.7383,-3.1618,1.5306,0,0,0
55,3.4353,-3.3817,1.5097,0.40397,0.29315,0.027854,3.7585,-3.1471,1.532,0,0,0
55.05,3.4555,-3.367,1.5111,0.40397,0.29317,0.027854,3.7787,-3.1325,1.5334,0,0,0
55.1,3.4757,-3.3523,1.5125,0.40396,0.29319,0.027854,3.7989,-3.1178,1.5347,0,0,0
55.15,3.4959,-3.3377,1.5139,0.40396,0.2932,0.027854,3.8191,-3.1031,1.5361,0,0,0
55.2,3.5161,-3.323,1.5152,0.40395,0.29322,0.027854,3.8393,-3.0885,1.5375,0,0,0
55.25,3.5363,-3.3084,1.5166,0.40395,0.29323,0.027854,3.8595,-3.0738,1.5389,0,0,0
55.3,3.5565,-3.2937,1.518,0.40394,0.29324,0.027854,3.8797,-3.0591,1.5403,0,0,0
55.35,3.5767,-3.279,1.5194,0.40394,0.29325,0.027854,3.8999,-3.0444,1.5417,0,0,0
55.4,3.5969,-3.2644,1.5208,0.40394,0.29327,0.027854,3.9201,-3.0298,1.5431,0,0,0
55.45,3.6171,-3.2497,1.5222,0.40393,0.29328,0.027854,3.9403,-3.0151,1.5445,0,0,0
55.5,3.6373,-3.2351,1.5236,0.40393,0.29329,0.027854,3.9604,-3.0004,1.5459,0,0,0
55.55,3.6575,-3.2204,1.525,0.40393,0.2933,0.027854,3.9806,-2.9857,1.5473,0,0,0
55.6,3.6777,-3.2057,1.5264,0.40392,0.2933,0.027854,4.0008,-2.9711,1.5487,0,0,0
55.65,3.6979,-3.1911,1.5278,0.40392,0.29331,0.027854,4.021,-2.9564,1.5501,0,0,0
55.7,3.7181,-3.1764,1.5292,0.40392,0.29332,0.027854,4.0412,-2.9417,1.5515,0,0,0
55.75,3.7382,-3.1616,1.5306,0.39577,0.29925,0.027769,4.0513,-2.9197,1.5529,0,0,0
55.8,3.7576,-3.1464,1.532,0.38035,0.31045,0.027777,4.059,-2.896,1.5542,0,0,0
55.85,3.7762,-3.1306,1.5333,0.36647,0.32054,0.027791,4.0667,-2.8723,1.5556,0,0,0
55.9,3.7942,-3.1143,1.5347,0.35342,0.33003,0.027804,4.0745,-2.8485,1.557,0,0,0
55.95,3.8116,-3.0976,1.5361,0.34117,0.33893,0.027814,4.0822,-2.8248,1.5584,0,0,0
56,3.8284,-3.0805,1.5375,0.32967,0.34729,0.027823,4.0899,-2.801,1.5598,0,0,0
